candidate_id,idea_id,p_hash,pnl,trades,profit_factor,max_drawdown,execution_status,notes
CAND_0014,IDEA_014,c9b865c47ce43fd9b03d3e277f07929b973344af71eb2b15b19457fe8f793466,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0015,IDEA_015,b5b9b1dd01403ebacfb4f3d713ecd3206e5b996b14faba68634735f3945c9896,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0016,IDEA_001,d3675dd6595538cd58b1302f6c47a68fb9e1ed0e7a0af71f74b79b5be6600235,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0017,IDEA_002,234bb76380dd0a5081a957b7d12c913506ddceca60bd62d8a3fe454bcde5523c,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0018,IDEA_003,d6dd793189f5ae29738326588cecfaafdcdb45cb206613c81047a48d9b92d01a,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0019,IDEA_004,1a0e7d3aa592f643d9b010687384c115fd661d18d6c2af427abea2e9673b396e,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0020,IDEA_005,b1dac5da00efb5fac30f8fdcbcb54e97ca28931c798601b48408e772ac5314e9,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0021,IDEA_006,70002d8b56588b70b326cf33f174c2002413500a5b8b7b200eecd37bd6124e14,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0022,IDEA_007,747f67fd6cd9bd6797050f7e25bda3d061943fc98cd63e4dafc281a59e10f924,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0023,IDEA_008,87c700430cf493f496be9c734973699b09122600056002db675ee2225fd0cabb,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0024,IDEA_009,dd029bc937fa64398cbaea84f8849248af29e0351d111b889f5f41e07b659b47,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0025,IDEA_010,b1676aa4f7880ef8d3908c11a760303ca43d458d50dc361344ed927d10114b07,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0026,IDEA_011,bc737a4bd0a1f0ae3f9ab599172a0739c3d95032b10cc0dd0c57769e0b77233b,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0027,IDEA_012,e1b3a3aea75b10b16178b74ca9194144352f0d239a0a7d1b8cc119ab6b762412,-2421.924818222174,343,0.8722275095018496,0.2892403310522779,ENGINE_EXECUTED,Executed successfully.
CAND_0028,IDEA_013,0a5118af0b234b3b4f4e91e971da86ab3d35dd0f600313d045d7f3b779901a95,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0029,IDEA_014,c238c316ff1ca23dfe3b2d228c49baeff78bf0aec4811b6b550c20018a2b2506,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0030,IDEA_015,f2fe7be8c13c4a2bd8583f44f2a58ea39bda004f837574936419bde5d97d42db,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0031,IDEA_001,8dd4c212a01be63cd6db0870688d94f07338612c8354756c70a473dfc402de25,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0032,IDEA_002,ee0f46306f88f6613f1d8b9431b990bdfa64babbd0176810420a18f1cf4a7d69,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0033,IDEA_003,d48457378b01781db1496286c2935e9048b220b90040a1e1de2c32ed803fcb7c,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0034,IDEA_004,5b9d80bdb3e73d8a63676dc262128f54b809aa5d2277de125392420e081c5d97,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0035,IDEA_005,c916cacb882ccdbc0de4e77757b519854be8a7f6f9c329c507fbfd226ec49ae3,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0036,IDEA_006,1299971a4aaf9c7058c4a83c8bbdba8cbc73cca2aa5f2e09320f288b0160f310,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0037,IDEA_007,777f68feced17c90d2428d8be8f160d9a2f6490a0aec55d3f461ea8ef94b02f0,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0038,IDEA_008,dedf7ac5d3846a4e1401ab633e5200d1a89fe0520be7bae3a50989bc0fcbd663,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0039,IDEA_009,34ba8737e5f9a6d03b47ba74c3056213f355ab1bbb8834bfeeee101c5944b8a6,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0040,IDEA_010,87519610354d2042dab49d7b2498662cad32598b46b87cdc26dd48e42a75f778,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0041,IDEA_011,9424e1a56efb8f196d0a83f1f217df94479048afbe46c24bbf64b76fca924964,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0042,IDEA_012,2a1f29e380921fe4196e3974b6164a285411558a3744f2599710eb9d0d9fd386,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0043,IDEA_013,33947e303a1b704434a0462dc1230afb5852825c20a1d770384499739be09dce,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0044,IDEA_014,02a409aa06daafb1c256b02b41ecc3200bd22a822d60afb30e136ee54d78450b,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0045,IDEA_015,1143a0cb9ff84a40d2edc51c1e6e59ab0735a8bff24ef3d962a5cbf30c61616a,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0046,IDEA_001,18c026341678aa469d8cfd53b6272c62656b64e32b66051abed5a2db4c439e4c,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0047,IDEA_002,f1c67591e42d866cb0a6865008f161609205edd8657e45e1c0b3a6e48a88367a,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0048,IDEA_003,c9b0079199f05ec16097256092fb4daa3aa128744511c6849af4d8a9ada73cac,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0049,IDEA_004,2a7fb013cdc3a21612c71e6c6952dee2a365803a6edcc69c624280be1ac431fd,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0050,IDEA_005,5988d617292ab1de096217fd9f872f874c22ec0d8f8f19caea67eb3334756ba0,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0051,IDEA_006,34d2e3c369d0402affb5eea5ea8f8b5736934221a5794b55a4f8c3aa356d72df,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0052,IDEA_007,bc3ceffdc73655b8c9eb44f072a44b926d178e99b342acafef6bd56cdbd70174,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0053,IDEA_008,6eccc65fc4fb988dafaa4668aabaa016aedaa68f9f68db5cb44f36099f1328f8,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0054,IDEA_009,978b872839f26a2f080f6a5582be692bc8e4ef1620fd6438baa2f1c533fda8f8,1087.3363105058486,348,1.061310943853165,0.15828076952283238,ENGINE_EXECUTED,Executed successfully.
CAND_0055,IDEA_010,0121d90912c450f97db07f0fa0baa3ae2efee9cc83ac430fa61be07adf5b2f8f,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0056,IDEA_011,b6cb6e6a0060000498fe155ff8a1dca79f30328af55b4657b93ff4c3366bb37d,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0057,IDEA_012,3a25f9b258db0dd40cba94f1121e01168c1c58c00dae9ededf85d2382f565522,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0058,IDEA_013,eaf1136a376207a49780af2a68c7316e1fe8e42717e953a4dae620d0ce902dc3,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0059,IDEA_014,41d518e65200845a39ebe457c028a0a9ce3b72ce83fdf86c27812762f96daee3,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0060,IDEA_015,09c6bde530e8c4b45400942f94fe7b4f374600fe9a4ed69d9af30249b59c6d5a,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0061,IDEA_001,3891c31f294d95a0ef6f06a7af8a12d5b6cd2522407a0c10f24196987d71ff51,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0062,IDEA_002,fefe7f39c01eb79a34ace48c878116affe88a9fd3b96518ed3e7bd01554cccaa,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0063,IDEA_003,9bcd9e86d2408e69d86a3112f3688557ea0664cf919ae43a25342544126fa9b9,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0064,IDEA_004,3dffc0d8ca7dbf0e942fb5bd548439a0896782d83686a10ac496966c696aac4e,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0065,IDEA_005,f0ebb757cdcfe72bb487a922bc6b5570c45472561cda3a37d0df44c16e3f2ce8,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0066,IDEA_006,a338387d229fae09da8d79d9d79a1b4a35f862b7dc077f9fee6feaae77d05927,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0067,IDEA_007,25852780db5d6295afb3caa63edb8cdd180933b55583792073ec4fb27a97aa2f,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0068,IDEA_008,74d2a1cd9eac6837c6e1fe796d10b894f9e65b111667a10eb313b30a3909ffef,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0069,IDEA_009,006b61d30daf927e9de04fa352515093728897e1a43087ef185785278697c03c,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0070,IDEA_010,a5af514d8cd602aeafeaaedc6b72d469acaef3de62b6713b99e6733e21bcd531,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0071,IDEA_011,3733ce22b2dba09d3b1ed329e9d0fe8ea462aaf2baa0d817d7a96a0fa32a8e15,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0072,IDEA_012,bfc071a589fe89ceb10e0cca55e1566c357d3cb30ff90b26842897188db3d6fc,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0073,IDEA_013,2898a70dc35df9dd551df5dadcc7def896013cfbe4d2eeeea3260e2054d43a46,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0074,IDEA_014,bdafd30d2a3950fc9c6b8eeb710c810041c3f7b16157bbd078a8602fb08ac447,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0075,IDEA_015,a2dbe23f0e613510f427faa44a1ec42319810ee18ac7acf38b9556e34eef6005,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0076,IDEA_001,cc9381f614bc5e8c0ad0ab368628a7ff0c723826209210dda52c34b9876b1684,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0077,IDEA_002,c78f97fcb203d2dec7966dded7f408bdbee02f2c805af610689e62b82b4d408c,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0078,IDEA_003,36b4b2444f5505f394e62e84f4c003eb6e8dbeb651c076a5019b84bbc3582064,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0079,IDEA_004,ef081384892d04fca316f12af3b1cdc088cd0e1f70b4e31e433cb31d60157546,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0080,IDEA_005,7fffe63f21f2aecee9519112ceb2e6de50158eb4a6ce6d4e186571598e6afa8a,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0081,IDEA_006,4a9ec0f07e997c92573e7c638d0d89a12fcbdd0d260d8c7e63391fbf2e680895,1993.2691080682487,349,1.1269396559463705,0.1773783339432303,ENGINE_EXECUTED,Executed successfully.
CAND_0082,IDEA_007,e0305caa8e4dda725666d05525df28fea80d49ca788fc762689e86d0ffe487f7,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0083,IDEA_008,d47c79e14003e2cd7327724b5f63a4efcd45452ad2d61c415661e252cae3dc9c,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0084,IDEA_009,ece4d5a6d0a093c8193aeb1b78df34be6b593b54c8a5e08ee2c4786e103b9b2e,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0085,IDEA_010,a6a361943193794ad19399146e120e4273867c35a2ae72ebb0a9f952f5f4de2b,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0086,IDEA_011,51d4eab213ca19c500724663c0e963eae2475f39bebbeb55488d2a230fa752e5,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0087,IDEA_012,0c1c15a542aca35ad47d903de103317dbc7df9192e384b4c2d0527197cb1298f,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0088,IDEA_013,3d262230c5cad0a4895f9ae6108d5b3cb9096c38a3f9a3c7fc1f9c2a86e9dfe9,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0089,IDEA_014,d65893218d3f9bcd5e189b29727b03b9e3a8601b9ea40250f78373fc246eaeb5,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0090,IDEA_015,4850fbc5c959559be23fb4645f993578bbe3e8efd2845794354665d2e1bb48b2,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0091,IDEA_001,d99403ab273528e3660b281c5998add0e5550c1c94ebe4c6d4bf487dc66a6478,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0092,IDEA_002,c874c5242a63d9005c7ee07282adb14952f05f26e7d03d28e2fc45e4f9ea9687,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0093,IDEA_003,9d12bfde52e0c467125f58928557d9085cb253737850af1a10c5522425be41c9,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0094,IDEA_004,430c621277bf52e2c4436e19284e067453403e5fe70de6adf1352dbfec3e32af,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0095,IDEA_005,5dce56d7d8bb6cf2ea4602d1a19aa94e254d93a180dbab59008a910f8064cc9a,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0096,IDEA_006,f87db65a77987d7adbc6cdb043abb8002b74766c870e5ed1b82a897208ada934,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0097,IDEA_007,cb60ce0b85d6c95d5ca9d62579fbca77231bd8dcc1044288d63e0b0e10dd8677,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0098,IDEA_008,92ec906c771c89fd927da1a45cbaafb8f0fbcee312507b626abfdebea8c1cf05,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0099,IDEA_009,b8920e98629da3daa98c1702c66281cf1ac5ff581e6ec71f500fe96d711e71df,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0100,IDEA_010,9e428942ccb1b3681b8b473b07d100fe34a8b0bfe7f2636902a51ad587d81757,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0101,IDEA_011,d68bac1a80bdfd305396a6bd59bf6d491372733f9bc5256405032b4da1f90b9a,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0102,IDEA_012,3815da38a9b252ad05b58ffe81121b434faf661fe4336404b65e7406019c1660,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0103,IDEA_013,13a9323d138e9c136fbaa0dd7c44cce0fc1790ec9457aecde1a9b3976307c0df,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0104,IDEA_014,8f782d9fc64143e213d3005944cfc1e83cb269a310189954e39b4f6da32be4a1,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0105,IDEA_015,f5e81de6507ead40f882bd01770776fabc90e80f10851edc0c796075fda69d9d,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0106,IDEA_001,95e2110d0d623ba47ddafc2d2319dcd5be53ff7829edb436894456f8ffde7f7d,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0107,IDEA_002,e30f466afaf3da2f2d4fcca91f348c227133ff8b525afc279c4691537df7f521,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0108,IDEA_003,81137a6f4079e0182bdfe2256a26e0bd00922ad15a0c8696adf45b53b1bbfb4a,1648.680264111029,360,1.1070023986974311,0.1306423835261304,ENGINE_EXECUTED,Executed successfully.
CAND_0109,IDEA_004,5858e4bc8d0496f08edbd9f2a67266c2fb6699f7d77791cea2f0d6dabe2f0ecf,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0110,IDEA_005,c97b7f087dde9b4ab8bb79af8a10fd031bf67d86b4b16e73f35389ac48230b43,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0111,IDEA_006,3e5bf8dfb8585f218ad2f12e775414c741961cb2c0c1e531b002b492cc025ecf,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0112,IDEA_007,50bdeeddfa53d225d81ff6ca8bee926b5f8137813c6b401569a7a01c19da5db3,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0113,IDEA_008,39c9f82395fb049138d09646aa88e67ae62df5b70d149fa7afe879c7966d532f,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0114,IDEA_009,a53d5376b23efa992fb6ab1276b55f0c63c8afaa17313dd9a1339a8492c2d7bc,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0115,IDEA_010,f90f3f92649fdf95a0e9f8e46476e85795000856c5ee4bad92f343354dec3f08,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0116,IDEA_011,4bc31dc048007d222367be1891290ec685cd243c9bcbca8789adfe4043b42ad3,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0117,IDEA_012,223432fa44ea9488630f490f69f47a99b4a9b12aa490d4e0c8619ea46107d60c,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0118,IDEA_013,1492d88d0299f454679b92802a7681b3001e6e2afcc9d07033942140bb41415b,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0119,IDEA_014,f44dd653e4bd54eb846afea09aa42182805648be8b90ceef99e39b3f9a329ee1,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0120,IDEA_015,6ad942c4e622f791e2d560201166504ebd1b3927c8c0705a4e74dbf5d76e1c1d,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0121,IDEA_001,599c450d4661850b5d5a43058f720ef56338d3d783d0b6ec5aca8f35f7163f1d,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0122,IDEA_002,1773f8eb08484613a9be9040d86d2ff8b4f69083079e81715f36b2f2e94dba80,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0123,IDEA_003,fd4710b6a9630bca2f69976553571723fb2546d8cb0968ff4217c89f42d05ded,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0124,IDEA_004,edfc7bab2095692ad13999be0f2aa2d7ee6ccd8808b26c33c84ec6e12d63700e,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0125,IDEA_005,a5a354b710118c6c9902b5544093319682ea1ca022accd9d8e5187eb776f6552,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0126,IDEA_006,2f761b20b6dd0758b54a15ce3d5e7ab9e807cfe76cec83fea7fefe1ab355e427,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0127,IDEA_007,0fdda5b17c6b63b4e76896a25db60b462c7d060c2f10866c3ba98a1c1bdd9562,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0128,IDEA_008,4d27c689e49510f47c85af09f5e90d97bdec2c990c3839aa6a8695133624b3e5,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0129,IDEA_009,4785a6c200425a0b4673cdaefff9e658cfbccd261ad1258b99df50f797aafb08,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
CAND_0130,IDEA_010,c6d8b58b4e2a96e9f4c232bca5e53ab92d198d4c431b223630fca3518e1bc2c8,1870.0403007210018,370,1.1381915370240143,0.0924388796386147,ENGINE_EXECUTED,Executed successfully.
