strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month
variant_c_mtf_core,1584694800000,2020-03-20 09:00:00+00:00,1584727200000,2020-03-20 18:00:00+00:00,Long,6597.7,6306.650338252068,6309.805240872503,6309.805240872503,6989.6227210104125,0.365,-106.2331265379952,2.3550439367310023,1.2117999999998939,1.1515394564590224,2.3633394564589163,0.24132230500000001,-108.82949277972621,10269.368158243478,SL Hit,-1.010958527449395,9,False,False,False,False,2020-03-20 18:00:00,2020-03
variant_c_mtf_core,1584968400000,2020-03-23 13:00:00+00:00,1585036800000,2020-03-24 08:00:00+00:00,Long,6324.2,6714.020999104161,6717.379688948635,6035.675423956983,6717.379688948635,0.36,140.33555967749805,2.3468797798387486,1.1412000000000262,1.2091283440105325,2.350328344010559,0.69324876,137.29543113765934,10406.663589381138,TP Hit,1.351084210746892,19,False,False,False,False,2020-03-24 08:00:00,2020-03
variant_b_mtf_rescue,1585360800000,2020-03-28 02:00:00+00:00,1585414800000,2020-03-28 17:00:00+00:00,Short,6266.1,6047.278306790172,6044.256178700822,6431.176751335408,6044.256178700822,0.643,140.7023487339197,3.9587511256330408,2.0061599999999298,1.9432283614521721,3.949388361452102,2.5029593782696997,134.24063823001697,10540.904227611156,TP Hit,1.3255754758901233,15,False,False,False,False,2020-03-28 17:00:00,2020-03
variant_c_mtf_core,1585789200000,2020-04-02 01:00:00+00:00,1585843200000,2020-04-02 16:00:00+00:00,Long,6616.6,6858.106096679465,6861.536865112021,6434.603857119344,6861.536865112021,0.59,142.48859704088403,3.9750382985204418,1.9410999999999785,2.024153375207952,3.96525337520793,0.5063903601399999,138.0071683822236,10678.911395993377,TP Hit,1.3269846979000626,15,False,False,False,False,2020-04-02 16:00:00,2020-04
variant_b_mtf_rescue,1585846800000,2020-04-02 17:00:00+00:00,1585846800000,2020-04-02 17:00:00+00:00,Long,6912.8,7135.033676780544,7138.602978269679,6744.339455645832,7138.602978269679,0.647,143.78518887701173,4.544474194438507,2.2127400000000472,2.3093380634702716,4.522078063470319,0.0,139.2407146825732,10818.15211067595,TP Hit,1.3192031263612878,0,False,False,False,False,2020-04-02 17:00:00,2020-04
variant_b_mtf_rescue,1586167200000,2020-04-06 10:00:00+00:00,1586199600000,2020-04-06 19:00:00+00:00,Long,7101.4,7295.923033237843,7299.572819647667,6952.8331698536795,7299.572819647667,0.745,144.91965976219322,5.363002829881096,2.6372999999999727,2.7190908753186704,5.3563908753186436,-0.4505183857229999,140.0071753180351,10958.159285993986,TP Hit,1.3093301717904449,9,False,False,False,False,2020-04-06 19:00:00,2020-04
variant_c_mtf_core,1587027600000,2020-04-16 09:00:00+00:00,1587247200000,2020-04-18 22:00:00+00:00,Long,7043.1,7277.906029764426,7281.546803166009,6865.415501720473,7281.546803166009,0.629,147.692992721824,4.503956396360913,2.2015000000000002,2.2900464695956564,4.491546469595656,-1.4015780426652,144.59061436812829,11102.749900362112,TP Hit,1.3214772928307847,61,False,False,False,False,2020-04-18 22:00:00,2020-04
variant_b_mtf_rescue,1587412800000,2020-04-20 20:00:00+00:00,1587488400000,2020-04-21 17:00:00+00:00,Short,6763.3,6916.714835724877,6913.258206621566,6913.258206621566,6563.170824136713,0.758,-116.28844547945667,5.1847256227397285,2.5923600000000553,2.620124860309481,5.212484860309536,0.4355896118399998,-121.90876071403639,10980.841139648075,SL Hit,-1.0230506164429787,21,False,False,False,False,2020-04-21 17:00:00,2020-04
variant_b_mtf_rescue,1587657600000,2020-04-23 16:00:00+00:00,1587945600000,2020-04-27 00:00:00+00:00,Long,7531.9,7759.293641439441,7763.175229053967,7358.914635081144,7763.175229053967,0.649,147.5784732941973,4.961992336647098,2.43375,2.5191503618275846,4.952900361827584,5.2633684410637,137.3531125164865,11118.194252164565,TP Hit,1.3145253157462646,80,False,False,False,False,2020-04-27 00:00:00,2020-04
variant_b_mtf_rescue,1588165200000,2020-04-29 13:00:00+00:00,1588176000000,2020-04-29 16:00:00+00:00,Long,8242.6,8405.426505068974,8409.631320729339,8115.285449074876,8409.631320729339,0.902,146.86950757221396,7.508259953786108,3.698200000000328,3.7927437256492813,7.490943725649609,0.7535001320000001,138.60774748642785,11256.801999650992,TP Hit,1.2789308361519025,3,False,False,False,False,2020-04-29 16:00:00,2020-04
variant_c_mtf_core,1588179600000,2020-04-29 17:00:00+00:00,1588179600000,2020-04-29 17:00:00+00:00,Long,8598.8,8857.027196285988,8861.457925248611,8401.223893821,8861.457925248611,0.584,150.80468263101733,5.097101541315508,2.487839999999065,2.587545714171894,5.0753857141709595,0.0,145.70758108970182,11402.509580740694,TP Hit,1.3069758346793212,0,False,False,False,False,2020-04-29 17:00:00,2020-04
variant_b_mtf_rescue,1588874400000,2020-05-07 18:00:00+00:00,1589007600000,2020-05-09 07:00:00+00:00,Long,9844.5,9603.148074448218,9607.952050473454,9607.952050473454,10161.381041009094,0.492,-118.74514737147683,4.784121426314261,2.400959999999606,2.3635562044160614,4.764516204415667,6.201479077381199,-129.73074787517228,11272.778832865519,SL Hit,-1.0203086775212007,37,False,False,False,False,2020-05-09 07:00:00,2020-05
variant_c_mtf_core,1589072400000,2020-05-10 01:00:00+00:00,1589198400000,2020-05-11 12:00:00+00:00,Short,8690.5,9082.13037029555,9077.591574508297,9077.591574508297,8165.629479849588,0.295,-115.53095923718729,2.6214629796185935,1.274399999999914,1.3389447572397966,2.6133447572397106,-1.0277690849999999,-117.12465313180587,11155.654179733712,SL Hit,-1.0117253799518084,35,False,False,False,False,2020-05-11 12:00:00,2020-05
variant_b_mtf_rescue,1589446800000,2020-05-14 09:00:00+00:00,1589450400000,2020-05-14 10:00:00+00:00,Long,9609.8,9865.084522504214,9870.01953227035,9414.203136765349,9870.01953227035,0.585,149.3414456649656,5.696403722832482,2.8021499999994464,2.886980713189214,5.689130713188661,0.0,143.6450419421331,11299.299221675847,TP Hit,1.3051565259405993,1,False,False,False,False,2020-05-14 10:00:00,2020-05
variant_b_mtf_rescue,1590080400000,2020-05-21 17:00:00+00:00,1590202800000,2020-05-23 03:00:00+00:00,Short,9075.7,9289.386045175099,9284.74367333843,9284.74367333843,8795.657675918848,0.552,-117.95469693665417,5.068763748468328,2.4895199999991164,2.562589253841594,5.05210925384071,-1.0769937742008002,-121.9464669109217,11177.352754764925,SL Hit,-1.0222076648507503,34,False,False,False,False,2020-05-23 03:00:00,2020-05
variant_c_mtf_core,1591059600000,2020-06-02 01:00:00+00:00,1591106400000,2020-06-02 14:00:00+00:00,Long,10158.4,9942.819133034078,9947.793029548851,9947.793029548851,10440.159681182151,0.542,-116.84482989552963,5.447430385052236,2.7479399999998426,2.695851911007245,5.443791911007088,1.892424752528,-124.18468503310987,11053.168069731813,SL Hit,-1.0236169605598464,13,False,False,False,False,2020-06-02 14:00:00,2020-06
variant_b_mtf_rescue,1591894800000,2020-06-11 17:00:00+00:00,1591894800000,2020-06-11 17:00:00+00:00,Short,9086.7,9276.409101482337,9271.7732148749,9271.7732148749,8820.838868229306,0.586,-111.16953346864909,5.380390966734325,2.683879999999957,2.716629551958074,5.400509551958031,0.0,-116.54992443538342,10936.618145296432,SL Hit,-1.0250489332590382,0,False,False,False,False,2020-06-11 17:00:00,2020-06
variant_c_mtf_core,1599055200000,2020-09-02 14:00:00+00:00,1599134400000,2020-09-03 12:00:00+00:00,Short,11342.0,11072.87830607812,11067.34463376124,11549.487063691906,11067.34463376124,0.542,145.8639581056586,6.074432020947171,3.0731400000000395,2.9992503957490992,6.072390395749139,-6.8731964108716,146.66272249558304,11083.280867792015,TP Hit,1.2970528819160203,22,False,False,False,False,2020-09-03 12:00:00,2020-09
variant_c_mtf_core,1600704000000,2020-09-21 16:00:00+00:00,1600891200000,2020-09-23 20:00:00+00:00,Short,10410.4,10188.115110518134,10183.023598718775,10583.072208922484,10183.023598718775,0.662,147.15259683699486,6.818108501581502,3.449020000000626,3.3705808111757034,6.819600811176329,-3.5721799915446004,143.90666832695794,11227.187536118972,TP Hit,1.2873229042992864,52,False,False,False,False,2020-09-23 20:00:00,2020-09
variant_c_mtf_core,1603292400000,2020-10-21 15:00:00+00:00,1603317600000,2020-10-21 22:00:00+00:00,Long,12744.3,13052.914279645664,13059.444001646487,12507.43751881453,13059.444001646487,0.486,149.98653990779283,6.2687230699538965,3.095819999999505,3.1734448924001297,6.269264892399635,0.618668766,143.09914807183893,11370.286684190813,TP Hit,1.3029259767147796,7,False,False,False,False,2020-10-21 22:00:00,2020-10
variant_c_mtf_core,1603897200000,2020-10-28 15:00:00+00:00,1603980000000,2020-10-29 14:00:00+00:00,Short,13058.9,13361.718761270517,13355.041240650193,13355.041240650193,12663.287721319175,0.393,-119.00777317931315,5.191651586589657,2.582009999999886,2.624265603787244,5.20627560378713,1.2512132385498003,-125.4506380044526,11244.836046186361,SL Hit,-1.0225484319767923,23,False,False,False,False,2020-10-29 14:00:00,2020-10
variant_c_mtf_core,1604581200000,2020-11-05 13:00:00+00:00,1604592000000,2020-11-05 16:00:00+00:00,Long,14873.9,15276.334340311554,15283.976328475792,14565.83104349743,15283.976328475792,0.374,150.51044327652139,5.638093821638261,2.7900399999996734,2.858103573424927,5.6481435734246,0.5640013500000001,144.3083481048831,11389.144394291246,TP Hit,1.3063125375574733,3,False,False,False,False,2020-11-05 16:00:00,2020-11
variant_c_mtf_core,1604624400000,2020-11-06 01:00:00+00:00,1604653200000,2020-11-06 09:00:00+00:00,Long,15881.8,15399.569576865997,15407.273213472732,15407.273213472732,16521.921092398985,0.244,-117.66422324469653,3.8163270883776512,1.9349199999996272,1.8796873320433443,3.8146073320429714,0.38400720000000005,-121.86455753307419,11267.279836758173,SL Hit,-1.016234355626397,8,False,False,False,False,2020-11-06 09:00:00,2020-11
variant_c_mtf_core,1604779200000,2020-11-07 20:00:00+00:00,1604797200000,2020-11-08 01:00:00+00:00,Short,14647.4,15077.846785984439,15070.311630169355,15070.311630169355,14077.55718032034,0.271,-116.65107900178297,4.027770939500892,1.9864299999999804,2.042027225887567,4.028457225887547,-0.401739343,-120.27711059828387,11147.00272615989,SL Hit,-1.0178173293840744,5,False,False,False,False,2020-11-08 01:00:00,2020-11
variant_b_mtf_rescue,1605632400000,2020-11-17 17:00:00+00:00,1605672000000,2020-11-18 04:00:00+00:00,Long,17678.8,18121.187182140526,18130.252308294672,17338.60113802784,18130.252308294672,0.336,148.64209319921687,6.014397846599609,2.960159999999218,3.045882387793099,6.006042387792317,0.593712336,142.03398301661727,11289.036709176506,TP Hit,1.3003781952002218,11,False,False,False,False,2020-11-18 04:00:00,2020-11
variant_c_mtf_core,1605675600000,2020-11-18 05:00:00+00:00,1605675600000,2020-11-18 05:00:00+00:00,Long,18409.2,17972.843742020163,17981.834659349835,17981.834659349835,18977.990195347455,0.271,-118.25254591253614,4.929766927043732,2.4932000000001975,2.436538596341332,4.9297385963415294,0.0,-123.18231283957986,11165.854396336927,SL Hit,-1.0210380123853624,0,False,False,False,False,2020-11-18 05:00:00,2020-11
variant_c_mtf_core,1606363200000,2020-11-26 04:00:00+00:00,1606377600000,2020-11-26 08:00:00+00:00,Short,17921.0,17115.932442938712,17107.378753561934,18522.287297435407,17107.378753561934,0.094,75.67635036376103,1.6467358248181196,0.846,0.8040468014171783,1.6500468014171783,-0.587427175192,74.61704171413491,11240.471438051063,TP Hit,1.338906643288555,4,False,False,False,False,2020-11-26 08:00:00,2020-11
variant_b_mtf_rescue,1606748400000,2020-11-30 15:00:00+00:00,1606755600000,2020-11-30 17:00:00+00:00,Long,19573.5,19138.29991249228,19147.873849416985,19147.873849416985,20141.23632025419,0.27,-117.50402362708469,5.226092988186458,2.6459999999998036,2.58496296967056,5.2309629696703634,1.539474677415,-124.26959129268614,11116.201846758378,SL Hit,-1.0224937704405417,2,False,False,False,False,2020-11-30 17:00:00,2020-11
variant_c_mtf_core,1606831200000,2020-12-01 14:00:00+00:00,1606834800000,2020-12-01 15:00:00+00:00,Short,18755.7,19479.775892308775,19470.04087187284,19470.04087187284,17786.015455732166,0.158,-114.40399098478632,3.0206025954923934,1.483619999999908,1.5381332288777994,3.0217532288777074,0.0,-117.42459358027871,10998.777253178097,SL Hit,-1.0136279762495073,1,False,False,False,False,2020-12-01 15:00:00,2020-12
variant_c_mtf_core,1608130800000,2020-12-16 15:00:00+00:00,1608152400000,2020-12-16 21:00:00+00:00,Long,20683.6,21226.42211911339,21237.040639433108,20267.355139608164,21237.040639433108,0.271,147.1047942797294,5.678807997139865,2.7994299999994876,2.8776190066431666,5.677049006642655,2.5793089775466003,138.84667730504293,11137.62393048314,TP Hit,1.3040932652054937,6,False,False,False,False,2020-12-16 21:00:00,2020-12
variant_c_mtf_core,1608195600000,2020-12-17 09:00:00+00:00,1608195600000,2020-12-17 09:00:00+00:00,Long,22933.3,22301.20737939946,22312.36356118005,22312.36356118005,23767.18838724993,0.183,-115.67294956989859,4.13895742521505,2.1026699999996272,2.041581265847726,4.144251265847354,0.0,-119.81190699511363,11017.812023488026,SL Hit,-1.0179667049364831,0,False,False,False,False,2020-12-17 09:00:00,2020-12
variant_b_mtf_rescue,1608548400000,2020-12-21 11:00:00+00:00,1608559200000,2020-12-21 14:00:00+00:00,Short,22460.4,23145.332885915122,23133.766002913668,23133.766002913668,21551.99666261991,0.166,-113.6988590619101,3.7852758295309554,1.8625199999995894,1.92010257824148,3.782622578241069,0.0,-117.48413489144104,10900.327888596585,SL Hit,-1.0171777056629003,3,False,False,False,False,2020-12-21 14:00:00,2020-12
variant_b_mtf_rescue,1608904800000,2020-12-25 14:00:00+00:00,1608904800000,2020-12-25 14:00:00+00:00,Long,24537.3,24012.95434555431,24024.966828968794,24024.966828968794,25217.79440421001,0.218,-114.3073526691603,5.29197772366542,2.6813999999998415,2.61872138435761,5.3001213843574515,0.0,-119.59933039282572,10780.72855820376,SL Hit,-1.0234466243720004,0,False,False,False,False,2020-12-25 14:00:00,2020-12
variant_c_mtf_core,1609596000000,2021-01-02 14:00:00+00:00,1609603200000,2021-01-02 16:00:00+00:00,Long,31626.5,32598.789021495904,32615.09656978079,30897.527669757827,32615.09656978079,0.15,145.84335322438565,4.816896676612193,2.368500000000131,2.446132242733074,4.814632242733206,0.9588084589349999,140.06764808883847,10920.796206292596,TP Hit,1.3337804209563047,2,False,False,False,False,2021-01-02 16:00:00,2021-01
variant_b_mtf_rescue,1610870400000,2021-01-17 08:00:00+00:00,1610899200000,2021-01-17 16:00:00+00:00,Short,34770.4,36122.290093427364,36104.23797444015,36104.23797444015,32958.81670216647,0.041,-55.42749383052186,1.453300146915261,0.7117600000000239,0.7401368784758597,1.4518968784758837,-0.8755331938056001,-56.00526078363152,10864.790945508963,SL Hit,-1.0135339668933876,8,False,False,False,False,2021-01-17 16:00:00,2021-01
variant_b_mtf_rescue,1611223200000,2021-01-21 10:00:00+00:00,1611237600000,2021-01-21 14:00:00+00:00,Short,32899.2,31182.25649739941,31166.673160819002,34175.10252421032,31166.673160819002,0.043,73.8285706118253,1.3777513146940872,0.7060600000002377,0.670083472957478,1.3761434729577158,0.0,72.4508192971312,10937.241764806095,TP Hit,1.3456698062912231,4,False,False,False,False,2021-01-21 14:00:00,2021-01
variant_c_mtf_core,1611241200000,2021-01-21 15:00:00+00:00,1611255600000,2021-01-21 19:00:00+00:00,Short,31208.7,32711.321860702297,32694.974373515543,32694.974373515543,29197.678370117304,0.075,-112.69663955267224,2.397000819776336,1.169999999999891,1.226061539006605,2.396061539006496,-1.1397506741775,-113.95388969827107,10823.287875107824,SL Hit,-1.0109989699600939,4,False,False,False,False,2021-01-21 19:00:00,2021-01
variant_c_mtf_core,1611342000000,2021-01-22 19:00:00+00:00,1611399600000,2021-01-23 11:00:00+00:00,Long,33306.4,31804.32453416802,31820.234651493764,31820.234651493764,35337.336872925334,0.074,-111.15358447156666,2.4090968077642168,1.2335799999998707,1.177348682105061,2.410928682104932,0.487947046,-114.05062832533088,10709.237246782493,SL Hit,-1.0107054826313475,16,False,False,False,False,2021-01-23 11:00:00,2021-01
variant_b_mtf_rescue,1611406800000,2021-01-23 13:00:00+00:00,1611460800000,2021-01-24 04:00:00+00:00,Short,31594.9,32856.24342688374,32839.823515126176,32839.823515126176,29902.222340102537,0.087,-109.73687813888513,2.8036247390694427,1.3780800000000126,1.4285323229079512,2.806612322907964,-0.5565394349999999,-111.98396344295456,10597.25328333954,SL Hit,-1.013189494421188,15,False,False,False,False,2021-01-24 04:00:00,2021-01
variant_b_mtf_rescue,1611547200000,2021-01-25 04:00:00+00:00,1611608400000,2021-01-25 21:00:00+00:00,Long,33616.8,32620.046553642223,32636.364736010226,32636.364736010226,34938.38231109691,0.11,-109.64287909935574,3.6430265604503225,1.84800000000032,1.7950000604802698,3.64300006048059,1.9771893351540002,-115.26309499496006,10481.99018834458,SL Hit,-1.0166438141990093,17,False,False,False,False,2021-01-25 21:00:00,2021-01
variant_b_mtf_rescue,1612170000000,2021-02-01 09:00:00+00:00,1612191600000,2021-02-01 15:00:00+00:00,Long,34527.2,33379.3022623336,33396.00026246483,33396.00026246483,36061.73685768773,0.094,-107.90238734064133,3.191605606329679,1.6186799999994255,1.5696120123359143,3.1882920123353395,0.0,-111.09399294697101,10370.896195397609,SL Hit,-1.0147613189582394,6,False,False,False,False,2021-02-01 15:00:00,2021-02
variant_b_mtf_rescue,1612404000000,2021-02-04 02:00:00+00:00,1612411200000,2021-02-04 04:00:00+00:00,Long,38243.4,37375.642542879556,37394.33971273592,37394.33971273592,39377.763176755674,0.062,-53.800962341467645,2.3441903188292663,1.1854400000001624,1.1592245310946163,2.3446645310947787,0.0,-56.145152660296915,10314.751042737313,SL Hit,-1.0220210156296585,2,False,False,False,False,2021-02-04 04:00:00,2021-02
variant_c_mtf_core,1614049200000,2021-02-23 03:00:00+00:00,1614067200000,2021-02-23 08:00:00+00:00,Short,51256.6,47888.23362703874,47864.30147630059,53745.512137063575,47864.30147630059,0.042,141.4713876643729,2.0820415061678137,1.0789800000000977,1.0051503310021508,2.0841303310022488,-0.5205341232,139.9098802814051,10454.660923018717,TP Hit,1.3533488477963167,5,False,False,False,False,2021-02-23 08:00:00,2021-02
variant_c_mtf_core,1614139200000,2021-02-24 04:00:00+00:00,1614290400000,2021-02-25 22:00:00+00:00,Long,50917.2,47776.831852950876,47800.7322190604,47800.7322190604,55198.90080686055,0.034,-106.77251699967012,1.6777985415001648,0.8646200000000099,0.8126124477239064,1.6772324477239162,2.3070807170618,-110.75739625823208,10343.903526760487,SL Hit,-1.0076690560562513,42,False,False,False,False,2021-02-25 22:00:00,2021-02
variant_b_mtf_rescue,1614484800000,2021-02-28 04:00:00+00:00,1614556800000,2021-03-01 00:00:00+00:00,Short,44624.0,46299.61518408572,46276.476945612914,46276.476945612914,42382.237019982065,0.032,-53.61968589074304,1.4547778429453717,0.7142399999999907,0.7404236311297864,1.454663631129777,-0.9106711882176001,-54.16379254547082,10289.739734215016,SL Hit,-1.0140021550885987,20,False,False,False,False,2021-03-01 00:00:00,2021-03
variant_c_mtf_core,1614614400000,2021-03-01 16:00:00+00:00,1614700800000,2021-03-02 16:00:00+00:00,Long,49209.1,47708.041450368415,47731.90740407045,47731.90740407045,51202.013605457716,0.071,-106.57515702384242,3.4405585214880787,1.745889999999752,1.6944827128445394,3.440372712844291,1.3902786189999998,-111.40599416433051,10178.333740050684,SL Hit,-1.016156291175436,24,False,False,False,False,2021-03-02 16:00:00,2021-03
variant_b_mtf_rescue,1614762000000,2021-03-03 09:00:00+00:00,1614772800000,2021-03-03 12:00:00+00:00,Long,50946.7,52572.93538088561,52599.2349983848,49713.083601162936,52599.2349983848,0.042,68.30188599719577,2.173912342998598,1.0693199999999634,1.104583934966111,2.1739039349660745,0.0,66.12797365419718,10244.46171370488,TP Hit,1.318266668973173,3,False,False,False,False,2021-03-03 12:00:00,2021-03
variant_c_mtf_core,1614776400000,2021-03-03 13:00:00+00:00,1614776400000,2021-03-03 13:00:00+00:00,Long,52595.8,51257.22018328123,51282.861614088266,51282.861614088266,54348.303869321855,0.08,-107.086385337502,4.15412080733125,2.104000000000233,2.0513144645630383,4.155314464563271,0.0,-111.24050614483323,10133.221207560047,SL Hit,-1.0195298051166597,0,False,False,False,False,2021-03-03 13:00:00,2021-03
variant_b_mtf_rescue,1614884400000,2021-03-04 19:00:00+00:00,1614970800000,2021-03-05 19:00:00+00:00,Short,47593.4,49379.71946287918,49355.041941908225,49355.041941908225,45219.34508068302,0.059,-105.39284830987134,2.8607070241549355,1.4053799999999828,1.455973737286178,2.861353737286161,-0.8476429110000001,-107.40591242302628,10025.81529513702,SL Hit,-1.014008250135224,24,False,False,False,False,2021-03-05 19:00:00,2021-03
variant_c_mtf_core,1619146800000,2021-04-23 03:00:00+00:00,1619384400000,2021-04-25 21:00:00+00:00,Short,50009.9,47130.644482882824,47107.09093741412,52142.99132506184,47107.09093741412,0.024,69.10213241081225,1.1656865337945939,0.6011999999998953,0.565285091248923,1.1664850912488183,-1.9011641977536002,69.83761007477125,10095.652905211791,TP Hit,1.34980414729018,66,False,False,False,False,2021-04-25 21:00:00,2021-04
variant_b_mtf_rescue,1619402400000,2021-04-26 02:00:00+00:00,1619456400000,2021-04-26 17:00:00+00:00,Long,51941.0,54144.89051917912,54171.97650743283,50290.06291464836,54171.97650743283,0.062,136.64121218910543,3.2886626060945527,1.6088999999998195,1.6793312717301159,3.288231271729935,0.6596344920000001,132.69291509101086,10228.345820302802,TP Hit,1.3349330745148944,15,False,False,False,False,2021-04-26 17:00:00,2021-04
variant_b_mtf_rescue,1619798400000,2021-04-30 16:00:00+00:00,1620025200000,2021-05-03 07:00:00+00:00,Long,57167.7,58666.400120263344,58695.74799426047,56016.81704413247,58695.74799426047,0.091,136.3817109439646,5.270451555471983,2.598959999999788,2.670656533738387,5.269616533738175,10.526006326799598,120.58525306169301,10348.931073364494,TP Hit,1.3022176691578835,63,False,False,False,False,2021-05-03 07:00:00,2021-05
variant_c_mtf_core,1620230400000,2021-05-05 16:00:00+00:00,1620324000000,2021-05-06 18:00:00+00:00,Long,57624.9,56102.587496883265,56130.652823294906,56130.652823294906,59631.44330097929,0.071,-108.08418772128827,4.037325806139355,2.045510000000351,1.9926381752265003,4.038148175226851,9.0848614748768,-121.20637500230443,10227.724698362192,SL Hit,-1.0187822515907485,26,False,False,False,False,2021-05-06 18:00:00,2021-05
variant_b_mtf_rescue,1620846000000,2021-05-12 19:00:00+00:00,1620856800000,2021-05-12 22:00:00+00:00,Short,54114.0,52282.3191528437,52256.191057315045,55498.26883873317,52256.191057315045,0.075,137.37606353672234,3.9898619682316383,2.0332500000000437,1.959607164649242,3.9928571646492856,0.0,133.3862015684907,10361.110899930682,TP Hit,1.3232117894328812,3,False,False,False,False,2021-05-12 22:00:00,2021-05
